date	public_health_unit	new_cases	total_phu_new
2021-10-30	Ottawa	18	356
2021-10-30	Peel	32	356
2021-10-30	Peterborough	0	356
2021-10-30	Porcupine	0	356
2021-10-30	Region of Waterloo	19	356
2021-10-30	Renfrew County and District	1	356
2021-10-30	Simcoe Muskoka District	28	356
2021-10-30	Southwestern	15	356
2021-10-30	Sudbury & District	34	356
2021-10-30	Thunder Bay District	3	356
2021-10-30	Timiskaming	0	356
2021-10-30	Toronto	45	356
2021-10-30	Wellington-Dufferin-Guelph	2	356
2021-10-30	Windsor-Essex County	11	356
2021-10-30	York Region	24	356
2021-10-31	Algoma	2	340
2021-10-31	Brant County	1	340
2021-10-31	Chatham-Kent	7	340
2021-10-31	Durham Region	8	340
2021-10-31	Eastern Ontario	16	340
2021-10-31	Grey Bruce	6	340
2021-10-31	Haldimand-Norfolk	9	340
2021-10-31	Haliburton, Kawartha, Pine Ridge District	0	340
2021-10-31	Halton Region	8	340
2021-10-31	Hamilton	6	340
2021-10-31	Hastings and Prince Edward Counties	1	340
2021-10-31	Huron Perth District	6	340
2021-10-31	Kingston, Frontenac and Lennox & Addington	10	340
2021-10-31	Lambton	4	340
2021-10-31	Leeds, Grenville and Lanark District	1	340
2021-10-31	Middlesex-London	11	340
2021-10-31	Niagara Region	27	340
2021-10-31	North Bay Parry Sound District	1	340
2021-10-31	Northwestern	0	340
2021-10-31	Ottawa	12	340
2021-10-31	Peel	26	340
2021-10-31	Peterborough	5	340
2021-10-31	Porcupine	0	340
2021-10-31	Region of Waterloo	18	340
2021-10-31	Renfrew County and District	0	340
2021-10-31	Simcoe Muskoka District	13	340
2021-10-31	Southwestern	16	340
2021-10-31	Sudbury & District	17	340
2021-10-31	Thunder Bay District	1	340
2021-10-31	Timiskaming	0	340
2021-10-31	Toronto	58	340
2021-10-31	Wellington-Dufferin-Guelph	6	340
2021-10-31	Windsor-Essex County	22	340
2021-10-31	York Region	22	340
2021-11-01	Algoma	9	422
2021-11-01	Brant County	4	422
2021-11-01	Chatham-Kent	5	422
2021-11-01	Durham Region	6	422
2021-11-01	Eastern Ontario	4	422
2021-11-01	Grey Bruce	3	422
2021-11-01	Haldimand-Norfolk	7	422
2021-11-01	Haliburton, Kawartha, Pine Ridge District	3	422
2021-11-01	Halton Region	17	422
2021-11-01	Hamilton	20	422
2021-11-01	Hastings and Prince Edward Counties	-1	422
2021-11-01	Huron Perth District	3	422
2021-11-01	Kingston, Frontenac and Lennox & Addington	8	422
2021-11-01	Lambton	8	422
2021-11-01	Leeds, Grenville and Lanark District	0	422
2021-11-01	Middlesex-London	12	422
2021-11-01	Niagara Region	10	422
2021-11-01	North Bay Parry Sound District	1	422
2021-11-01	Northwestern	0	422
2021-11-01	Ottawa	38	422
2021-11-01	Peel	47	422
2021-11-01	Peterborough	0	422
2021-11-01	Porcupine	0	422
2021-11-01	Region of Waterloo	18	422
2021-11-01	Renfrew County and District	1	422
2021-11-01	Simcoe Muskoka District	25	422
2021-11-01	Southwestern	21	422
2021-11-01	Sudbury & District	22	422
2021-11-01	Thunder Bay District	5	422
2021-11-01	Timiskaming	0	422
2021-11-01	Toronto	61	422
2021-11-01	Wellington-Dufferin-Guelph	5	422
2021-11-01	Windsor-Essex County	19	422
2021-11-01	York Region	41	422
2021-11-02	Algoma	9	331
2021-11-02	Brant County	13	331
2021-11-02	Chatham-Kent	2	331
2021-11-02	Durham Region	2	331
2021-11-02	Eastern Ontario	-2	331
2021-11-02	Grey Bruce	3	331
2021-11-02	Haldimand-Norfolk	3	331
2021-11-02	Haliburton, Kawartha, Pine Ridge District	0	331
2021-11-02	Halton Region	19	331
2021-11-02	Hamilton	21	331
2021-11-02	Hastings and Prince Edward Counties	3	331
2021-11-02	Huron Perth District	0	331
2021-11-02	Kingston, Frontenac and Lennox & Addington	4	331
2021-11-02	Lambton	7	331
2021-11-02	Leeds, Grenville and Lanark District	1	331
2021-11-02	Middlesex-London	6	331
2021-11-02	Niagara Region	13	331
2021-11-02	North Bay Parry Sound District	0	331
2021-11-02	Northwestern	3	331
2021-11-02	Ottawa	23	331
2021-11-02	Peel	36	331
2021-11-02	Peterborough	1	331
2021-11-02	Porcupine	0	331
2021-11-02	Region of Waterloo	14	331
2021-11-02	Renfrew County and District	0	331
2021-11-02	Simcoe Muskoka District	22	331
2021-11-02	Southwestern	8	331
2021-11-02	Sudbury & District	13	331
2021-11-02	Thunder Bay District	1	331
2021-11-02	Timiskaming	1	331
2021-11-02	Toronto	42	331
2021-11-02	Wellington-Dufferin-Guelph	2	331
2021-11-02	Windsor-Essex County	17	331
2021-11-02	York Region	44	331
2021-11-03	Algoma	3	378
2021-11-03	Brant County	4	378
2021-11-03	Chatham-Kent	7	378
2021-11-03	Durham Region	9	378
2021-11-03	Eastern Ontario	2	378
2021-11-03	Grey Bruce	4	378
2021-11-03	Haldimand-Norfolk	9	378
2021-11-03	Haliburton, Kawartha, Pine Ridge District	3	378
2021-11-03	Halton Region	6	378
2021-11-03	Hamilton	23	378
2021-11-03	Hastings and Prince Edward Counties	3	378
2021-11-03	Huron Perth District	3	378
2021-11-03	Kingston, Frontenac and Lennox & Addington	14	378
2021-11-03	Lambton	7	378
2021-11-03	Leeds, Grenville and Lanark District	1	378
2021-11-03	Middlesex-London	4	378
2021-11-03	Niagara Region	32	378
2021-11-03	North Bay Parry Sound District	1	378
2021-11-03	Northwestern	0	378
2021-11-03	Ottawa	20	378
2021-11-03	Peel	13	378
2021-11-03	Peterborough	1	378
2021-11-03	Porcupine	1	378
2021-11-03	Region of Waterloo	11	378
2021-11-03	Renfrew County and District	2	378
2021-11-03	Simcoe Muskoka District	26	378
2021-11-03	Southwestern	15	378
2021-11-03	Sudbury & District	17	378
2021-11-03	Thunder Bay District	1	378
2021-11-03	Timiskaming	0	378
2021-11-03	Toronto	64	378
2021-11-03	Wellington-Dufferin-Guelph	10	378
2021-11-03	Windsor-Essex County	21	378
2021-11-03	York Region	41	378
2021-11-04	Algoma	5	438
2021-11-04	Brant County	2	438
2021-11-04	Chatham-Kent	2	438
2021-11-04	Durham Region	4	438
2021-11-04	Eastern Ontario	4	438
2021-11-04	Grey Bruce	6	438
2021-11-04	Haldimand-Norfolk	9	438
2021-11-04	Haliburton, Kawartha, Pine Ridge District	3	438
2021-11-04	Halton Region	11	438
2021-11-04	Hamilton	9	438
2021-11-04	Hastings and Prince Edward Counties	2	438
2021-11-04	Huron Perth District	9	438
2021-11-04	Kingston, Frontenac and Lennox & Addington	17	438
2021-11-04	Lambton	10	438
2021-11-04	Leeds, Grenville and Lanark District	1	438
2021-11-04	Middlesex-London	6	438
2021-11-04	Niagara Region	40	438
2021-11-04	North Bay Parry Sound District	0	438
2021-11-04	Northwestern	1	438
2021-11-04	Ottawa	28	438
2021-11-04	Peel	26	438
2021-11-04	Peterborough	1	438
2021-11-04	Porcupine	6	438
2021-11-04	Region of Waterloo	16	438
2021-11-04	Renfrew County and District	3	438
2021-11-04	Simcoe Muskoka District	34	438
2021-11-04	Southwestern	19	438
2021-11-04	Sudbury & District	26	438
2021-11-04	Thunder Bay District	7	438
2021-11-04	Timiskaming	2	438
2021-11-04	Toronto	72	438
2021-11-04	Wellington-Dufferin-Guelph	3	438
2021-11-04	Windsor-Essex County	17	438
2021-11-04	York Region	37	438
2021-11-05	Algoma	2	563
2021-11-05	Brant County	3	563
2021-11-05	Chatham-Kent	5	563
2021-11-05	Durham Region	4	563
2021-11-05	Eastern Ontario	7	563
2021-11-05	Grey Bruce	11	563
2021-11-05	Haldimand-Norfolk	22	563
2021-11-05	Haliburton, Kawartha, Pine Ridge District	2	563
2021-11-05	Halton Region	13	563
2021-11-05	Hamilton	12	563
2021-11-05	Hastings and Prince Edward Counties	4	563
2021-11-05	Huron Perth District	7	563
2021-11-05	Kingston, Frontenac and Lennox & Addington	15	563
2021-11-05	Lambton	8	563
2021-11-05	Leeds, Grenville and Lanark District	4	563
2021-11-05	Middlesex-London	13	563
2021-11-05	Niagara Region	23	563
2021-11-05	North Bay Parry Sound District	28	563
2021-11-05	Northwestern	1	563
2021-11-05	Ottawa	44	563
2021-11-05	Peel	44	563
2021-11-05	Peterborough	3	563
2021-11-05	Porcupine	2	563
2021-11-05	Region of Waterloo	18	563
2021-11-05	Renfrew County and District	2	563
2021-11-05	Simcoe Muskoka District	49	563
2021-11-05	Southwestern	29	563
2021-11-05	Sudbury & District	33	563
2021-11-05	Thunder Bay District	1	563
2021-11-05	Timiskaming	4	563
2021-11-05	Toronto	44	563
2021-11-05	Wellington-Dufferin-Guelph	17	563
2021-11-05	Windsor-Essex County	37	563
2021-11-05	York Region	52	563
2021-11-06	Algoma	7	508
2021-11-06	Brant County	2	508
2021-11-06	Chatham-Kent	6	508
2021-11-06	Durham Region	16	508
2021-11-06	Eastern Ontario	11	508
2021-11-06	Grey Bruce	2	508
2021-11-06	Haldimand-Norfolk	9	508
2021-11-06	Haliburton, Kawartha, Pine Ridge District	2	508
2021-11-06	Halton Region	12	508
2021-11-06	Hamilton	19	508
2021-11-06	Hastings and Prince Edward Counties	2	508
2021-11-06	Huron Perth District	7	508
2021-11-06	Kingston, Frontenac and Lennox & Addington	8	508
2021-11-06	Lambton	6	508
2021-11-06	Leeds, Grenville and Lanark District	4	508
2021-11-06	Middlesex-London	7	508
2021-11-06	Niagara Region	25	508
2021-11-06	North Bay Parry Sound District	3	508
2021-11-06	Northwestern	1	508
2021-11-06	Ottawa	49	508
2021-11-06	Peel	46	508
2021-11-06	Peterborough	5	508
2021-11-06	Porcupine	1	508
2021-11-06	Region of Waterloo	26	508
2021-11-06	Renfrew County and District	0	508
2021-11-06	Simcoe Muskoka District	51	508
2021-11-06	Southwestern	23	508
2021-11-06	Sudbury & District	35	508
2021-11-06	Thunder Bay District	5	508
2021-11-06	Timiskaming	0	508
2021-11-06	Toronto	76	508
2021-11-06	Wellington-Dufferin-Guelph	6	508
2021-11-06	Windsor-Essex County	11	508
2021-11-06	York Region	25	508
2021-11-07	Algoma	4	636
2021-11-07	Brant County	11	636
2021-11-07	Chatham-Kent	7	636
2021-11-07	Durham Region	26	636
2021-11-07	Eastern Ontario	6	636
2021-11-07	Grey Bruce	5	636
2021-11-07	Haldimand-Norfolk	16	636
2021-11-07	Haliburton, Kawartha, Pine Ridge District	2	636
2021-11-07	Halton Region	25	636
2021-11-07	Hamilton	23	636
2021-11-07	Hastings and Prince Edward Counties	6	636
2021-11-07	Huron Perth District	15	636
2021-11-07	Kingston, Frontenac and Lennox & Addington	17	636
2021-11-07	Lambton	11	636
2021-11-07	Leeds, Grenville and Lanark District	6	636
2021-11-07	Middlesex-London	8	636
2021-11-07	Niagara Region	45	636
2021-11-07	North Bay Parry Sound District	8	636
2021-11-07	Northwestern	0	636
2021-11-07	Ottawa	42	636
2021-11-07	Peel	41	636
2021-11-07	Peterborough	7	636
2021-11-07	Porcupine	0	636
2021-11-07	Region of Waterloo	38	636
2021-11-07	Renfrew County and District	0	636
2021-11-07	Simcoe Muskoka District	47	636
2021-11-07	Southwestern	19	636
2021-11-07	Sudbury & District	39	636
2021-11-07	Thunder Bay District	1	636
2021-11-07	Timiskaming	0	636
2021-11-07	Toronto	60	636
2021-11-07	Wellington-Dufferin-Guelph	19	636
2021-11-07	Windsor-Essex County	33	636
2021-11-07	York Region	49	636
2021-11-08	Algoma	4	480
2021-11-08	Brant County	1	480
2021-11-08	Chatham-Kent	9	480
2021-11-08	Durham Region	14	480
2021-11-08	Eastern Ontario	15	480
2021-11-08	Grey Bruce	2	480
2021-11-08	Haldimand-Norfolk	0	480
2021-11-08	Haliburton, Kawartha, Pine Ridge District	3	480
2021-11-08	Halton Region	10	480
2021-11-08	Hamilton	11	480
2021-11-08	Hastings and Prince Edward Counties	5	480
2021-11-08	Huron Perth District	5	480
2021-11-08	Kingston, Frontenac and Lennox & Addington	29	480
2021-11-08	Lambton	9	480
2021-11-08	Leeds, Grenville and Lanark District	1	480
2021-11-08	Middlesex-London	17	480
2021-11-08	Niagara Region	29	480
2021-11-08	North Bay Parry Sound District	3	480
2021-11-08	Northwestern	1	480
2021-11-08	Ottawa	36	480
2021-11-08	Peel	39	480
2021-11-08	Peterborough	1	480
2021-11-08	Porcupine	1	480
2021-11-08	Region of Waterloo	49	480
2021-11-08	Renfrew County and District	3	480
2021-11-08	Simcoe Muskoka District	16	480
2021-11-08	Southwestern	13	480
2021-11-08	Sudbury & District	23	480
2021-11-08	Thunder Bay District	10	480
2021-11-08	Timiskaming	0	480
2021-11-08	Toronto	53	480
2021-11-08	Wellington-Dufferin-Guelph	8	480
2021-11-08	Windsor-Essex County	21	480
2021-11-08	York Region	39	480
2021-11-09	Algoma	10	441
2021-11-09	Brant County	17	441
2021-11-09	Chatham-Kent	6	441
2021-11-09	Durham Region	17	441
2021-11-09	Eastern Ontario	0	441
2021-11-09	Grey Bruce	0	441
2021-11-09	Haldimand-Norfolk	5	441
2021-11-09	Haliburton, Kawartha, Pine Ridge District	0	441
2021-11-09	Halton Region	10	441
2021-11-09	Hamilton	14	441
2021-11-09	Hastings and Prince Edward Counties	3	441
2021-11-09	Huron Perth District	3	441
2021-11-09	Kingston, Frontenac and Lennox & Addington	19	441
2021-11-09	Lambton	3	441
2021-11-09	Leeds, Grenville and Lanark District	5	441
2021-11-09	Middlesex-London	9	441
2021-11-09	Niagara Region	12	441
2021-11-09	North Bay Parry Sound District	1	441
2021-11-09	Northwestern	0	441
2021-11-09	Ottawa	34	441
2021-11-09	Peel	15	441
2021-11-09	Peterborough	5	441
2021-11-09	Porcupine	1	441
2021-11-09	Region of Waterloo	18	441
2021-11-09	Renfrew County and District	0	441
2021-11-09	Simcoe Muskoka District	37	441
2021-11-09	Southwestern	15	441
2021-11-09	Sudbury & District	61	441
2021-11-09	Thunder Bay District	0	441
2021-11-09	Timiskaming	1	441
2021-11-09	Toronto	55	441
2021-11-09	Wellington-Dufferin-Guelph	20	441
2021-11-09	Windsor-Essex County	15	441
2021-11-09	York Region	30	441
2021-11-10	Algoma	11	454
2021-11-10	Brant County	7	454
2021-11-10	Chatham-Kent	7	454
2021-11-10	Durham Region	11	454
2021-11-10	Eastern Ontario	3	454
2021-11-10	Grey Bruce	1	454
2021-11-10	Haldimand-Norfolk	17	454
2021-11-10	Haliburton, Kawartha, Pine Ridge District	0	454
2021-11-10	Halton Region	16	454
2021-11-10	Hamilton	12	454
2021-11-10	Hastings and Prince Edward Counties	-1	454
2021-11-10	Huron Perth District	5	454
2021-11-10	Kingston, Frontenac and Lennox & Addington	14	454
2021-11-10	Lambton	0	454
2021-11-10	Leeds, Grenville and Lanark District	7	454
2021-11-10	Middlesex-London	5	454
2021-11-10	Niagara Region	26	454
2021-11-10	North Bay Parry Sound District	6	454
2021-11-10	Northwestern	2	454
2021-11-10	Ottawa	43	454
2021-11-10	Peel	33	454
2021-11-10	Peterborough	5	454
2021-11-10	Porcupine	5	454
2021-11-10	Region of Waterloo	17	454
2021-11-10	Renfrew County and District	1	454
2021-11-10	Simcoe Muskoka District	38	454
2021-11-10	Southwestern	24	454
2021-11-10	Sudbury & District	29	454
2021-11-10	Thunder Bay District	2	454
2021-11-10	Timiskaming	1	454
2021-11-10	Toronto	42	454
2021-11-10	Wellington-Dufferin-Guelph	8	454
2021-11-10	Windsor-Essex County	23	454
2021-11-10	York Region	34	454
2021-11-11	Algoma	15	642
2021-11-11	Brant County	5	642
2021-11-11	Chatham-Kent	2	642
2021-11-11	Durham Region	22	642
2021-11-11	Eastern Ontario	10	642
2021-11-11	Grey Bruce	1	642
2021-11-11	Haldimand-Norfolk	16	642
2021-11-11	Haliburton, Kawartha, Pine Ridge District	1	642
2021-11-11	Halton Region	16	642
2021-11-11	Hamilton	12	642
2021-11-11	Hastings and Prince Edward Counties	0	642
2021-11-11	Huron Perth District	16	642
2021-11-11	Kingston, Frontenac and Lennox & Addington	25	642
2021-11-11	Lambton	9	642
2021-11-11	Leeds, Grenville and Lanark District	4	642
2021-11-11	Middlesex-London	18	642
2021-11-11	Niagara Region	24	642
2021-11-11	North Bay Parry Sound District	2	642
2021-11-11	Northwestern	1	642
2021-11-11	Ottawa	39	642
2021-11-11	Peel	61	642
2021-11-11	Peterborough	4	642
2021-11-11	Porcupine	6	642
2021-11-11	Region of Waterloo	26	642
2021-11-11	Renfrew County and District	1	642
2021-11-11	Simcoe Muskoka District	52	642
2021-11-11	Southwestern	26	642
2021-11-11	Sudbury & District	29	642
2021-11-11	Thunder Bay District	1	642
2021-11-11	Timiskaming	0	642
2021-11-11	Toronto	74	642
2021-11-11	Wellington-Dufferin-Guelph	14	642
2021-11-11	Windsor-Essex County	48	642
2021-11-11	York Region	62	642
2021-11-12	Algoma	27	598
2021-11-12	Brant County	19	598
2021-11-12	Chatham-Kent	9	598
2021-11-12	Durham Region	37	598
2021-11-12	Eastern Ontario	3	598
2021-11-12	Grey Bruce	8	598
2021-11-12	Haldimand-Norfolk	16	598
2021-11-12	Haliburton, Kawartha, Pine Ridge District	0	598
2021-11-12	Halton Region	12	598
2021-11-12	Hamilton	14	598
2021-11-12	Hastings and Prince Edward Counties	2	598
2021-11-12	Huron Perth District	12	598
2021-11-12	Kingston, Frontenac and Lennox & Addington	13	598
2021-11-12	Lambton	4	598
2021-11-12	Leeds, Grenville and Lanark District	9	598
2021-11-12	Middlesex-London	7	598
2021-11-12	Niagara Region	22	598
2021-11-12	North Bay Parry Sound District	4	598
2021-11-12	Northwestern	0	598
2021-11-12	Ottawa	37	598
2021-11-12	Peel	43	598
2021-11-12	Peterborough	3	598
2021-11-12	Porcupine	3	598
2021-11-12	Region of Waterloo	23	598
2021-11-12	Renfrew County and District	1	598
2021-11-12	Simcoe Muskoka District	55	598
2021-11-12	Southwestern	35	598
2021-11-12	Sudbury & District	32	598
2021-11-12	Thunder Bay District	2	598
2021-11-12	Timiskaming	3	598
2021-11-12	Toronto	63	598
2021-11-12	Wellington-Dufferin-Guelph	5	598
2021-11-12	Windsor-Essex County	43	598
2021-11-12	York Region	32	598
2021-11-13	Algoma	29	661
2021-11-13	Brant County	11	661
2021-11-13	Chatham-Kent	5	661
2021-11-13	Durham Region	35	661
2021-11-13	Eastern Ontario	16	661
2021-11-13	Grey Bruce	3	661
2021-11-13	Haldimand-Norfolk	9	661
2021-11-13	Haliburton, Kawartha, Pine Ridge District	3	661
2021-11-13	Halton Region	15	661
2021-11-13	Hamilton	12	661
2021-11-13	Hastings and Prince Edward Counties	5	661
2021-11-13	Huron Perth District	4	661
2021-11-13	Kingston, Frontenac and Lennox & Addington	21	661
2021-11-13	Lambton	8	661
2021-11-13	Leeds, Grenville and Lanark District	5	661
2021-11-13	Middlesex-London	19	661
2021-11-13	Niagara Region	36	661
2021-11-13	North Bay Parry Sound District	2	661
2021-11-13	Northwestern	0	661
2021-11-13	Ottawa	49	661
2021-11-13	Peel	27	661
2021-11-13	Peterborough	4	661
2021-11-13	Porcupine	1	661
2021-11-13	Region of Waterloo	36	661
2021-11-13	Renfrew County and District	1	661
2021-11-13	Simcoe Muskoka District	50	661
2021-11-13	Southwestern	20	661
2021-11-13	Sudbury & District	35	661
2021-11-13	Thunder Bay District	1	661
2021-11-13	Timiskaming	1	661
2021-11-13	Toronto	86	661
2021-11-13	Wellington-Dufferin-Guelph	15	661
2021-11-13	Windsor-Essex County	43	661
2021-11-13	York Region	54	661
2021-11-14	Algoma	26	666
2021-11-14	Brant County	9	666
2021-11-14	Chatham-Kent	6	666
2021-11-14	Durham Region	34	666
2021-11-14	Eastern Ontario	9	666
2021-11-14	Grey Bruce	5	666
2021-11-14	Haldimand-Norfolk	19	666
2021-11-14	Haliburton, Kawartha, Pine Ridge District	3	666
2021-11-14	Halton Region	11	666
2021-11-14	Hamilton	15	666
2021-11-14	Hastings and Prince Edward Counties	4	666
2021-11-14	Huron Perth District	6	666
2021-11-14	Kingston, Frontenac and Lennox & Addington	27	666
2021-11-14	Lambton	6	666
2021-11-14	Leeds, Grenville and Lanark District	9	666
2021-11-14	Middlesex-London	13	666
2021-11-14	Niagara Region	47	666
2021-11-14	North Bay Parry Sound District	6	666
2021-11-14	Northwestern	0	666
2021-11-14	Ottawa	47	666
2021-11-14	Peel	42	666
2021-11-14	Peterborough	4	666
2021-11-14	Porcupine	5	666
2021-11-14	Region of Waterloo	30	666
2021-11-14	Renfrew County and District	1	666
2021-11-14	Simcoe Muskoka District	68	666
2021-11-14	Southwestern	17	666
2021-11-14	Sudbury & District	28	666
2021-11-14	Thunder Bay District	1	666
2021-11-14	Timiskaming	2	666
2021-11-14	Toronto	76	666
2021-11-14	Wellington-Dufferin-Guelph	2	666
2021-11-14	Windsor-Essex County	47	666
2021-11-14	York Region	41	666
2021-11-15	Algoma	22	552
2021-11-15	Brant County	1	552
2021-11-15	Chatham-Kent	6	552
2021-11-15	Durham Region	17	552
2021-11-15	Eastern Ontario	5	552
2021-11-15	Grey Bruce	3	552
2021-11-15	Haldimand-Norfolk	2	552
2021-11-15	Haliburton, Kawartha, Pine Ridge District	1	552
2021-11-15	Halton Region	15	552
2021-11-15	Hamilton	12	552
2021-11-15	Hastings and Prince Edward Counties	0	552
2021-11-15	Huron Perth District	15	552
2021-11-15	Kingston, Frontenac and Lennox & Addington	28	552
2021-11-15	Lambton	0	552
2021-11-15	Leeds, Grenville and Lanark District	4	552
2021-11-15	Middlesex-London	7	552
2021-11-15	Niagara Region	30	552
2021-11-15	North Bay Parry Sound District	-1	552
2021-11-15	Northwestern	1	552
2021-11-15	Ottawa	37	552
2021-11-15	Peel	51	552
2021-11-15	Peterborough	1	552
2021-11-15	Porcupine	1	552
2021-11-15	Region of Waterloo	20	552
2021-11-15	Renfrew County and District	3	552
2021-11-15	Simcoe Muskoka District	44	552
2021-11-15	Southwestern	24	552
2021-11-15	Sudbury & District	29	552
2021-11-15	Thunder Bay District	0	552
2021-11-15	Timiskaming	1	552
2021-11-15	Toronto	85	552
2021-11-15	Wellington-Dufferin-Guelph	9	552
2021-11-15	Windsor-Essex County	30	552
2021-11-15	York Region	49	552
2021-11-16	Algoma	14	481
2021-11-16	Brant County	10	481
2021-11-16	Chatham-Kent	6	481
2021-11-16	Durham Region	17	481
2021-11-16	Eastern Ontario	4	481
